"default","arm","refinance","lien2","term30","underwater","ltv","rate","amount","fico"
1,1,1,0,1,1,90,9.875,20.7000007629395,570
0,0,0,1,1,0,18.8700008392334,8.5,5,629
1,1,0,0,1,1,78.4300003051758,8.25,20,645
0,0,1,0,1,1,65,4.48999977111816,20.7999992370605,580
1,1,0,0,1,1,79.0500030517578,7.875,29.25,607
1,0,1,0,1,1,75,8.75,21.75,544
1,1,0,0,1,1,78.4300003051758,8.875,20,608
0,0,1,0,1,1,60.3600006103516,7.125,16.6000003814697,546
1,1,0,0,1,1,73.3000030517578,6.69000005722046,41.0499992370605,704
0,1,0,0,1,1,80,7,22,714
1,1,0,0,1,1,80,8.12800025939941,18,641
1,0,0,0,1,1,80,6.65000009536743,50.2719993591309,627
0,0,0,0,1,1,77.870002746582,6.82399988174438,28.1900005340576,605
0,1,0,0,1,1,80,6.92500019073486,27.6800003051758,636
0,0,0,1,1,0,20,11.5,6.92000007629395,636
1,0,0,0,1,1,61.5,9.5,13.2224998474121,532
0,1,0,0,1,1,79.9599990844727,8.57499980926514,18.2320003509521,655
1,1,0,0,1,1,89,10.3999996185303,26.7000007629395,490
0,0,0,1,1,0,19.1299991607666,9.625,4.49499988555908,698
0,1,0,0,1,1,80,6.875,13.5200004577637,684
1,1,0,0,1,1,94.8099975585938,7.375,45.1300010681152,554
1,1,0,0,1,1,90,7,26.8880004882813,641
1,1,0,0,1,1,80,7.90000009536743,26.7999992370605,628
1,1,0,0,1,1,80,6.125,22.3999996185303,694
1,1,1,0,1,1,74.8899993896484,7.125,17.6000003814697,612
1,1,0,0,1,1,78.8099975585938,7,26.3999996185303,669
1,1,0,0,1,1,80,6.75,36,594
1,1,1,0,1,1,80,7.98999977111816,24.3999996185303,521
0,1,1,0,1,0,28.2600002288818,6.98999977111816,6.5,637
1,0,1,0,0,1,96.4100036621094,7.25,9.35149955749512,610
1,0,1,0,1,1,85.870002746582,7.5,10.9918003082275,559
0,0,0,0,0,0,98.3399963378906,7.25,12.6857995986938,442
0,0,0,0,0,1,98.4499969482422,5.5,12.0607004165649,615
0,0,1,0,1,1,97.8600006103516,5.5,13.7004995346069,534
0,0,0,0,1,1,89.8399963378906,7.75,8.26500034332275,660
0,1,0,0,1,1,80,2,19.2000007629395,747
0,1,0,0,1,1,79.9599990844727,5.90000009536743,23.511999130249,626
0,0,0,1,1,0,19.9899997711182,9.5,5.87799978256226,626
0,0,0,0,1,1,67.4899978637695,2,31.1450004577637,615
1,1,1,0,1,1,80,8.05000019073486,23.2000007629395,647
0,1,1,0,1,1,80,1.75,24.7999992370605,653
0,0,1,1,1,0,15,6.5,4.65000009536743,653
0,1,1,0,1,1,89.2900009155273,2,22.5,558
0,0,1,0,1,1,100,8.25,28,671
0,0,1,0,1,0,44.439998626709,6.90000009536743,22,665
0,1,1,0,1,1,69.4100036621094,5,17.7000007629395,563
0,0,1,0,1,1,73.3300018310547,6.90000009536743,22,626
0,0,1,0,1,1,78,6.48999977111816,13.2600002288818,691
0,0,1,0,1,0,43.189998626709,6.59999990463257,10.1499996185303,622
0,1,1,0,1,1,80,7.90000009536743,24.2800006866455,648
1,0,1,0,1,1,80,5.94999980926514,25.3600006103516,766
1,1,1,0,1,1,75,6.94000005722046,26.25,591
1,1,1,0,1,1,86.9800033569336,6.75,22.0499992370605,645
0,1,0,0,1,1,79.8000030517578,7.125,29.1200008392334,588
1,0,1,1,0,0,20,11.75,6.30000019073486,678
0,1,0,0,1,1,90,6,9.5625,648
1,1,0,0,1,1,95,8.44999980926514,25.1749992370605,617
1,1,0,0,1,1,80,5.375,13.4399995803833,640
1,1,0,0,1,1,80,6,22.7999992370605,663
0,1,1,0,1,1,80,5.77500009536743,36.7999992370605,642
1,0,1,1,0,0,20,9.75,9.19999980926514,642
1,1,0,0,1,1,79.870002746582,7.15000009536743,22.364200592041,633
1,1,1,0,1,1,70.8199996948242,6.98999977111816,25,700
0,1,0,0,1,1,80,6.82499980926514,23.6000003814697,760
0,0,0,1,0,0,20,9.98999977111816,5.90000009536743,760
1,1,1,0,1,1,80,6.05000019073486,14.3999996185303,664
1,1,1,0,1,1,70,6.47499990463257,17.9899997711182,536
0,0,1,1,1,1,48.1599998474121,11.5,7.30000019073486,619
0,1,1,0,1,1,68.8899993896484,2.875,15.5,529
1,1,0,0,1,1,79.7799987792969,4.25,23.1289005279541,617
1,1,0,0,1,1,74.6800003051758,4.25,17.4750003814697,592
0,0,0,1,0,0,20,10,5.40000009536743,753
1,1,1,0,1,1,80,8.94999980926514,24.7999992370605,530
0,1,1,0,1,1,70,5.5,18.5499992370605,709
1,1,1,0,1,1,90,9.25,27.4500007629395,613
0,0,1,1,0,0,20,10.25,6.30000019073486,644
0,1,1,0,1,1,90,7.67000007629395,27,671
1,1,1,0,1,1,80,8.73999977111816,19.6000003814697,794
0,0,1,0,1,1,80,4,21.6000003814697,680
1,1,1,0,1,1,75,7.98999977111816,17.3999996185303,626
1,1,0,0,1,1,80,7.69999980926514,14.2399997711182,746
0,0,0,1,0,0,20,10.25,6.49590015411377,774
0,1,1,0,1,1,51.7900009155273,8.625,14.5,541
0,0,1,0,1,0,31.25,8.25,7.5,556
1,1,0,0,1,1,80,6.78000020980835,30.2399997711182,644
1,1,1,0,1,1,90,7.78999996185303,10.5299997329712,701
1,1,1,0,1,1,75,7.625,20.25,616
0,1,0,0,1,1,85,2,22.5249996185303,603
0,1,1,0,1,1,83,2.5,20.2520008087158,655
0,0,1,0,1,1,64.4800033569336,6.42500019073486,19.9899997711182,763
0,1,1,0,1,1,83.4400024414063,2.375,27.2000007629395,501
0,1,1,0,1,1,75,8.875,21,519
1,1,1,0,1,1,90,8.375,22.2299995422363,586
1,1,1,0,1,1,106.050003051758,9.48999977111816,22.7999992370605,580
0,0,0,1,1,0,20,11.3999996185303,5.5,671
0,1,0,0,1,1,80,7.5,23.6000003814697,605
0,0,0,0,1,1,59.7799987792969,6.97499990463257,13.75,623
0,1,1,1,0,0,43.75,2.875,21,739
0,1,1,1,0,0,20.2900009155273,2.75,6.69460010528564,707
0,1,1,1,0,0,13.4099998474121,2.75,7.9963002204895,722
0,1,1,0,0,0,17.4899997711182,2.75,4.9835000038147,788
0,1,1,0,0,1,11.960000038147,2.75,5.08500003814697,811
0,1,1,1,0,0,10.3400001525879,3,6.7241997718811,640
0,1,1,1,0,0,10.3500003814697,2.75,4.76020002365112,693
0,1,1,1,0,0,17.0499992370605,2.75,7.87919998168945,727
0,1,1,1,0,0,24.6499996185303,2.625,8.01119995117188,729
0,1,1,1,0,0,36.9900016784668,2.5,40.6926002502441,740
0,1,1,1,0,0,12.1899995803833,2.75,3.83999991416931,787
0,1,1,1,0,0,20.1599998474121,2.75,6.34889984130859,716
1,0,1,1,0,0,9.09000015258789,8,2,662
0,0,1,0,1,0,45.4500007629395,7.25,7.5,690
0,1,1,0,0,1,80,2,18.5599994659424,552
0,0,0,0,1,1,78.8399963378906,6.375,19.7099990844727,661
0,0,1,0,0,0,86.5100021362305,4.5,10.4352998733521,716
0,0,0,0,1,1,90,6.75,26.5499992370605,727
0,1,1,0,1,1,79.3300018310547,2.625,23.7999992370605,723
0,1,0,0,1,1,80,2.625,24,747
1,1,0,0,1,1,95.0500030517578,2.5,21.1000003814697,608
0,1,1,0,1,1,80,2.625,17.4400005340576,707
0,1,0,0,1,1,79.9899978637695,3.375,20.7900009155273,712
0,1,1,0,1,0,56.0299987792969,5.5,39.5,798
0,0,0,0,1,1,80,5.75,19.9200000762939,701
0,1,1,0,1,1,80,4.875,17.4400005340576,631
0,1,0,0,1,1,80,2.875,19.1200008392334,802
1,0,1,0,1,1,70.6900024414063,5.875,20.5,711
0,0,1,0,0,1,65,5.875,32.5,749
0,0,1,0,1,1,64.75,5.5,39.5,702
0,0,1,0,1,1,80,6,40,657
0,0,1,0,1,1,97.5699996948242,6.125,11.2200002670288,668
0,0,0,0,1,0,41.6699981689453,5.875,12.5,766
0,0,1,0,1,1,103.050003051758,5.875,35.9650001525879,697
0,0,1,0,1,0,48.7200012207031,5.75,9.5,789
0,0,1,0,1,0,43.9599990844727,6,8.00010013580322,660
0,0,0,0,1,1,80,6.375,20,682
0,1,1,0,1,1,56.5999984741211,6.125,12,738
0,1,0,0,1,1,79.9400024414063,3.125,12.789999961853,757
0,1,1,0,1,1,70.6900024414063,2.625,20.5,696
0,0,0,0,1,1,80,6.625,23.8400001525879,722
0,1,0,0,1,1,80,6.25,18.1599998474121,752
0,0,0,1,0,0,20,8.875,5,745
0,0,0,1,1,0,10,8.75,2.39000010490417,791
0,0,0,1,0,0,20,9.5,4.82000017166138,757
0,0,0,1,1,0,20,10.9799995422363,5.75349998474121,590
0,0,0,0,1,1,54.3899993896484,6.5,21.3500003814697,681
0,0,0,0,1,1,75,6.25,35.25,773
0,0,0,0,1,1,70,7,19.0400009155273,778
0,0,1,0,0,1,64.7200012207031,6,20.7099990844727,784
0,0,0,1,0,0,14.8900003433228,4,10.125,683
1,0,0,1,0,0,33,8,10.0649995803833,750
0,0,0,1,0,0,20,10,8.61999988555908,789
0,0,0,0,1,1,57.4099998474121,6.375,15.5,797
0,0,1,0,1,1,46.6699981689453,7.625,16.7999992370605,612
0,1,0,0,1,1,80,6.875,24.7999992370605,724
0,1,0,0,1,1,79.9899978637695,7.25,19.0300006866455,722
0,0,0,1,1,0,5,7.875,1.30999994277954,713
0,0,0,1,0,0,20,4.5,6.46000003814697,633
0,0,0,1,0,0,9.84000015258789,5,3.15000009536743,649
1,0,0,1,0,0,20,10.8400001525879,6.48000001907349,654
1,0,0,1,0,0,15,10.4899997711182,4.80000019073486,680
0,0,1,0,1,1,75,7.125,14.625,660
0,1,0,0,0,1,95.629997253418,2,18.0750007629395,719
0,1,0,0,1,1,80,6.875,20.7999992370605,756
0,1,0,0,1,1,73.7699966430664,6.375,67.5,754
0,1,1,0,1,1,51.5499992370605,6.25,12.9399995803833,763
0,1,1,0,1,1,54.9599990844727,5.375,74.1999969482422,719
0,1,0,0,1,1,79.9700012207031,5.375,51.5,702
0,0,0,1,0,0,20,9.6899995803833,5.65999984741211,654
0,0,0,1,0,0,20,10.0900001525879,4.19999980926514,630
0,0,0,1,0,0,9.22999954223633,9.375,3,713
0,0,0,1,0,0,20,12.875,3.09999990463257,754
0,0,0,1,0,0,20,11,4.5,676
0,0,0,1,0,0,19.1900005340576,12.625,3.79999995231628,781
0,1,1,0,1,1,68.8199996948242,2.625,160,766
0,1,1,0,1,1,79.1399993896484,6.5,22,680
0,0,1,0,1,1,59.0900001525879,6.375,130,707
0,0,1,0,1,1,58.7299995422363,6.375,14.8000001907349,730
0,1,1,0,1,1,80,6.75,19.6000003814697,618
0,1,0,0,0,1,100,2,33.9900016784668,730
0,1,1,0,1,1,64.8600006103516,2.375,48,765
0,0,1,0,0,1,49.7000007629395,7,24.5,679
1,0,0,1,0,0,19.9400005340576,10.1899995803833,7.83540010452271,660
1,0,0,1,0,0,19.8099994659424,10.1899995803833,6.4980001449585,662
0,1,1,0,1,1,70,7.375,217,701
0,1,1,0,1,1,72.4599990844727,6.25,20.6499996185303,798
0,1,1,0,1,1,74.9599990844727,6.25,37.1049995422363,736
0,1,1,0,1,1,80,6.5,22.7999992370605,670
1,0,0,1,0,0,30,12,6.49499988555908,705
1,0,0,1,0,0,10,11.125,4.05000019073486,673
1,0,0,1,0,0,20,10.7399997711182,5.9980001449585,689
0,0,0,1,0,0,20,5,4.69999980926514,743
1,0,0,1,0,0,20,12.125,10.8352003097534,696
1,1,0,0,1,1,90,8,28.6200008392334,545
1,1,1,0,1,1,70,6,28,550
1,1,0,0,1,1,80,6.98999977111816,23.8400001525879,661
1,1,1,0,1,1,80,6.875,28,672
1,1,1,0,1,1,75,6.52500009536743,13.5,700
0,1,1,0,1,1,79.7900009155273,3.5,15,504
1,1,1,0,1,1,75,7.375,27.1499996185303,616
0,1,0,0,1,1,80,6.25,30,579
1,1,1,0,1,1,70,7.5,13.6499996185303,559
1,1,1,0,1,1,77.2200012207031,7.92500019073486,17.7999992370605,605
1,1,1,0,1,1,90,4.25,18,630
1,0,1,0,0,1,63.0800018310547,6.44000005722046,24.6000003814697,658
1,1,1,0,1,1,73.129997253418,5,23.3999996185303,611
0,1,1,0,1,1,71.4300003051758,6,19.5,641
0,1,0,0,1,1,80,2.75,25.4400005340576,764
0,1,0,0,1,1,80,3.125,21.7600002288818,809
0,1,0,0,1,1,80,2.625,22.0151996612549,732
0,1,0,0,1,1,80,2.625,20,751
0,1,0,0,1,1,70,2.625,20.6499996185303,793
0,1,1,0,1,1,52.3300018310547,5.75,15.6999998092651,734
0,1,0,0,1,1,80,6.5,26.9200000762939,710
0,1,0,0,1,1,80,6.25,20.7999992370605,777
0,1,0,0,1,1,80,5.875,21.1200008392334,717
0,1,1,0,1,1,79.5,3.5,25.4400005340576,687
0,1,0,0,1,1,50.9099998474121,5.875,14,792
0,1,0,0,1,1,80,6.875,19.1200008392334,748
1,1,0,0,1,1,54.189998626709,6.875,16.7999992370605,695
0,1,0,0,1,1,84.3199996948242,7.875,15.6000003814697,724
0,1,1,0,1,1,62.7200012207031,6.375,15.6800003051758,684
0,0,1,0,1,1,77.2600021362305,7.375,26.5,699
1,1,0,0,1,1,80,5.875,22.7999992370605,625
0,1,1,0,1,1,86.8600006103516,6.90000009536743,15.1999998092651,660
0,1,1,0,1,1,60,6.25,16.2000007629395,671
1,1,0,0,1,1,80,5.75,21.5200004577637,607
1,1,0,0,1,1,90,6.625,30.6000003814697,644
1,1,0,0,1,1,80,5.875,22,664
1,1,0,0,1,1,60,6.94999980926514,16.5,702
0,1,0,0,1,1,80,5.99900007247925,14.1599998474121,695
1,1,0,0,1,1,80,6.875,25.5200004577637,604
0,1,1,0,1,1,80,6.5,16.3999996185303,634
0,0,1,0,1,0,33.4799995422363,5.25,15.3999996185303,759
0,0,0,1,0,0,15,2,4.875,775
0,0,0,0,1,1,55,6.375,7.97499990463257,645
0,0,0,0,1,1,80,6.375,20.7950000762939,740
0,1,0,0,1,1,75,3.875,28.5,698
0,1,1,0,1,0,43.5299987792969,5.5,11.1000003814697,782
0,1,0,0,1,1,69.7099990844727,6,11.8500003814697,760
0,1,1,0,1,1,74.8399963378906,6.25,34.2000007629395,782
0,1,1,0,1,0,46.2999992370605,2.875,12.5,697
0,1,1,0,1,1,74.6699981689453,5.875,56,780
0,1,1,0,1,1,62.6100006103516,5.375,13.8999996185303,718
0,1,1,0,1,1,80,5.375,35.5999984741211,816
0,1,1,0,1,1,74.5800018310547,5.25,22,802
0,1,0,0,1,1,68.5699996948242,5.375,19.2000007629395,753
0,1,0,0,0,1,80,6.375,26.1599998474121,705
0,1,0,0,1,1,79.7699966430664,5.75,27.9200000762939,765
0,0,1,0,1,1,80,7.84999990463257,17.2000007629395,580
0,0,0,0,1,1,75,6.25,18.375,685
0,0,1,0,1,1,73.75,6.5,11.8000001907349,684
0,0,1,0,0,1,80,6.375,17.2000007629395,702
0,0,1,0,1,1,90,6.5,39.689998626709,775
0,0,1,0,1,0,40.5800018310547,7.25,14,632
0,0,0,1,0,1,63.75,2.73699998855591,5.09999990463257,680
0,0,0,1,0,0,10,8,2.15000009536743,726
0,0,0,1,0,1,49.0900001525879,7.125,5.40000009536743,741
0,0,0,1,0,0,19.7099990844727,2,5.40000009536743,648
0,0,0,1,0,0,30,2.57299995422363,7.1100001335144,720
0,0,1,0,1,1,52.1300010681152,5.75,14.6999998092651,610
0,0,1,0,1,0,23.0799999237061,6.5,7.5,710
0,0,1,0,1,1,70,6.25,24.1499996185303,733
0,0,0,0,1,1,57.9799995422363,6.25,13.8000001907349,755
0,1,1,0,1,1,80,6.625,40,728
0,1,0,0,1,1,63.060001373291,5.75,35,736
0,1,0,0,1,1,69.9800033569336,6.5,21.4850006103516,713
0,1,1,0,1,1,69.8099975585938,6.375,21.5,646
0,1,1,0,1,1,80,6.875,32,622
0,1,0,0,1,1,89.8300018310547,6.25,48.5999984741211,627
0,0,1,0,1,1,70,7.03000020980835,21.7000007629395,587
0,0,1,0,0,1,68.0500030517578,4.55999994277954,15.3800001144409,549
0,1,1,0,1,1,80,2.75,13.2799997329712,683
0,1,0,0,1,1,80,5.375,16.4799995422363,797
1,0,1,0,1,1,54.3199996948242,7.75,5,646
0,0,1,0,1,1,78.1800003051758,7.75,21.5,733
0,1,0,0,1,1,80,8,21.6000003814697,704
0,1,0,0,1,1,76.5,6.375,24.4799995422363,773
0,1,0,0,1,1,80,5,24.7999992370605,715
0,1,1,0,1,1,80,7.125,22.7999992370605,685
0,0,0,1,0,1,57.6300010681152,9.5,6.80000019073486,699
0,0,0,1,0,0,20,14.25,5.40000009536743,704
0,0,0,1,0,0,20,10,4.15000009536743,798
0,0,1,0,1,1,62.1300010681152,6.875,16.8999996185303,727
0,1,1,0,1,1,65.879997253418,5.875,56,749
0,1,1,0,1,1,78.8499984741211,3.125,37.6100006103516,678
0,1,1,0,1,1,55.3600006103516,6.5,15.5,745
1,0,1,1,1,0,25.2800006866455,3.95000004768372,9.10000038146973,626
0,0,1,0,1,1,89.7900009155273,6.625,21.1000003814697,689
0,1,0,0,1,1,79.4000015258789,7.25,28.7028007507324,628
0,1,0,0,1,1,80,5.59999990463257,22,626
0,1,1,0,1,1,87.9899978637695,2.125,24.8999996185303,627
0,0,1,0,1,1,66,5.25,19.7999992370605,617
0,0,1,0,1,1,68.8899993896484,5,15.5,655
1,1,1,0,1,1,80,6.625,19.2000007629395,639
0,1,1,0,1,1,80,6,20.7999992370605,663
0,0,1,1,0,0,18.6000003814697,12.25,4,623
0,1,1,0,1,1,80,6.34999990463257,37.5999984741211,771
0,1,1,0,1,1,89.5100021362305,4,7.51859998703003,585
0,0,0,1,1,0,19.9799995422363,6.25,7.98999977111816,684
1,1,0,0,1,1,85,6.44999980926514,33.5750007629395,684
0,0,1,1,0,0,14.4899997711182,11.25,5,641
1,0,0,1,1,0,19.2399997711182,3.5,7.09999990463257,638
0,0,1,0,1,1,78.4899978637695,7.03000020980835,23.6254997253418,685
0,0,1,0,1,1,54.439998626709,9.73999977111816,14.6999998092651,522
0,0,1,0,1,1,65.4899978637695,6.5,19.4505004882813,667
1,0,1,0,1,0,38.7900009155273,7.5,22.5,596
0,1,1,0,1,1,92.6999969482422,4,20.3939990997314,545
0,1,1,0,1,1,80,5.5,23.4400005340576,655
0,1,1,0,1,1,92.3399963378906,6,31.1186008453369,610
0,0,1,0,1,1,75.4899978637695,5.5,19.0979995727539,655
0,1,1,0,1,1,98.3300018310547,2,25.5650005340576,583
0,1,1,0,1,1,100,9.05000019073486,25.5,589
1,1,1,0,1,1,90,5.5,25.8299999237061,611
0,1,1,0,1,1,91.8000030517578,6.5,25.7040004730225,594
0,1,0,0,1,1,80,8.60000038146973,25.0400009155273,731
0,1,0,0,1,1,72.1600036621094,5.5,18.3999996185303,659
0,0,1,1,1,1,46.560001373291,6.09700012207031,6.09999990463257,666
0,1,1,0,1,1,80,9.5,19.6000003814697,584
1,0,0,1,1,0,32.4000015258789,10.3000001907349,5.80000019073486,648
0,1,1,0,1,1,83.7699966430664,5.5,16,526
0,1,0,0,1,1,80,5.625,50.9850006103516,799
0,1,1,0,1,1,65.4700012207031,4.125,55.6500015258789,665
0,0,1,0,1,1,80,6.5,11.6800003051758,723
1,1,0,0,1,1,80,3.5,26.8799991607666,710
0,1,1,0,1,1,80,3,17.6000003814697,651
0,1,0,0,1,1,72.9899978637695,3.25,20,757
0,0,1,0,1,1,59.7000007629395,6.25,20,791
0,1,0,0,1,1,76.7600021362305,5.75,26.7900009155273,704
0,1,0,0,1,1,79.0999984741211,6.25,21.2000007629395,663
1,1,0,0,1,1,80,3.125,18.9599990844727,690
1,1,1,0,1,1,73.6999969482422,5.75,35.9650001525879,709
1,0,1,0,1,1,63.9199981689453,6.125,22.5,737
0,1,1,0,1,1,68,6.25,17,636
1,1,0,0,1,1,75,6.125,21,642
1,1,0,0,1,1,80,3.125,23.6000003814697,716
0,0,0,0,1,0,45.810001373291,6.30000019073486,9.30000019073486,600
0,0,1,0,1,0,79.5,7.84999990463257,11.0500001907349,566
0,0,0,0,1,0,58.5900001525879,7.375,7.5,628
0,0,1,0,1,0,77.3199996948242,5.65000009536743,15,770
0,1,1,0,1,1,74.4300003051758,9,19.5,505
0,1,1,0,1,1,64.4000015258789,3.5,80.5,656
0,1,1,0,1,1,67.379997253418,3.5,21.8999996185303,584
1,1,1,0,1,1,75,6.19999980926514,22.5,641
1,0,1,0,1,0,44.3800010681152,5.5,14.1999998092651,547
0,1,1,0,1,1,47.939998626709,8.34000015258789,16.2999992370605,504
1,1,0,0,1,1,90,5.5,44.0999984741211,620
0,1,1,0,1,1,81.7099990844727,2,28.6000003814697,580
0,1,0,0,1,1,58.310001373291,6.75,27.9899997711182,812
0,1,1,0,1,1,69.9800033569336,5,69.9841003417969,589
0,1,1,0,1,1,45.8300018310547,4.25,16.5,556
1,1,1,0,1,1,53.3300018310547,6,13.6000003814697,578
0,1,0,0,1,1,100,2,22.9999008178711,614
0,1,1,0,1,1,76,5,15.1999998092651,581
0,1,1,0,1,1,80,5,20.7999992370605,635
1,1,0,0,1,1,94.379997253418,8.25,35.8624992370605,624
0,1,1,0,1,1,75,4,19.5,596
0,1,1,0,1,1,80,5.5,28.3999996185303,621
0,1,1,0,1,1,80,5,22.3999996185303,561
0,1,1,0,1,1,80,9.30000019073486,19.2000007629395,592
1,1,1,0,0,1,80,5,20,573
0,1,1,0,1,1,100,7.55000019073486,27.7000007629395,664
1,1,1,0,1,1,72.7600021362305,6.75,24.3745994567871,628
0,1,0,0,1,1,80,5,19.2000007629395,610
0,1,1,0,1,1,57.6500015258789,5.5,17.7000007629395,609
0,1,1,0,1,1,72.1100006103516,4.5,15.3599996566772,627
1,1,1,0,1,1,65,6.75,60.7750015258789,588
0,1,1,0,1,1,61.3499984741211,7.07000017166138,15.3999996185303,560
1,1,1,0,1,1,80,3.5,26,552
0,1,0,0,1,1,84.9800033569336,2,60.6771011352539,647
0,0,0,0,1,1,67.9800033569336,4,16.4500007629395,569
0,1,1,0,1,1,69.7099990844727,2,16.7299995422363,661
1,1,1,0,1,1,90,7.84999990463257,23.3999996185303,651
1,1,1,0,1,1,75,4,20.625,629
1,1,1,0,1,1,80,6.25,22.0799999237061,550
0,1,1,0,1,1,68.8499984741211,6.5,21,547
0,1,1,0,1,1,46.7400016784668,7.25,10.0500001907349,554
1,1,1,0,1,1,72.120002746582,7.55000019073486,26.25,544
0,1,1,0,1,1,90,2.14000010490417,23.3999996185303,567
0,0,1,0,1,1,53.5699996948242,8.67500019073486,15,572
0,0,1,0,1,1,50.75,6.5,13.6000003814697,654
0,0,1,0,1,1,68.9700012207031,5,20.0009994506836,601
1,0,1,0,1,1,58.3300018310547,8.35000038146973,12.539999961853,553
0,0,1,0,1,1,80,6.90000009536743,24.0799999237061,610
0,0,0,1,1,0,24.9500007629395,7,7.55999994277954,649
1,0,0,1,1,0,19.7399997711182,11.25,6.11999988555908,602
1,0,0,1,1,0,24.9899997711182,9.5,6.43499994277954,765
1,0,0,1,1,0,24.9599990844727,4.51999998092651,10.6099996566772,727
1,0,0,1,1,0,22.9699993133545,11.25,8.27000045776367,643
1,0,0,1,1,0,24.9200000762939,11.5,8.30000019073486,628
1,0,0,1,1,0,24.3400001525879,10.9989995956421,6.5,617
1,0,0,1,1,0,24.9500007629395,6.05000019073486,6.375,641
1,0,0,1,1,0,23.7700004577637,8.99899959564209,5.77500009536743,703
0,1,0,0,1,1,75.9300003051758,2,20.5,540
1,1,0,0,1,1,74.0299987792969,7.75,22.9500007629395,602
1,1,0,0,1,1,75,8.625,20.25,648
1,1,0,0,1,1,74.7300033569336,7.875,20.9249992370605,659
0,1,0,0,1,1,75,6.5,22.5,705
0,1,0,0,1,1,72.6500015258789,8.5,17.7999992370605,566
0,0,0,0,1,1,72,2.36500000953674,16.2000007629395,575
0,1,0,0,1,1,85,2,24.6499996185303,603
1,1,0,0,1,1,75,7.125,26.25,621
1,1,0,0,1,1,76.9199981689453,6.99900007247925,15,582
1,1,0,0,1,1,80,7.25,39.5999984741211,689
1,1,0,0,1,0,36.2200012207031,8.25,10.3599996566772,584
1,1,0,0,1,1,80,8.625,20.7999992370605,684
1,1,0,0,1,1,74.9599990844727,7.875,17.9899997711182,648
1,1,0,0,1,1,80,8,22,560
1,0,0,0,1,1,80,7.99900007247925,18.3999996185303,602
1,1,0,0,1,1,75,7.625,17.25,718
0,1,0,0,1,1,75,7.875,20.1000003814697,629
1,1,0,0,1,1,80,8.625,18.7999992370605,637
0,1,0,0,1,1,77.9599990844727,8.625,18.3199996948242,645
0,0,1,0,1,1,79.1999969482422,7.5,19.7999992370605,635
0,1,1,0,1,1,90,7.30000019073486,21.1499996185303,643
0,0,1,0,1,1,57.75,5.98999977111816,11.5500001907349,652
0,0,0,0,1,1,80,7.98999977111816,18.8799991607666,669
1,0,0,1,0,1,98.1800003051758,4.69999980926514,5.40000009536743,640
1,1,1,0,1,1,68.0599975585938,7.5,22.7999992370605,581
0,0,0,0,1,1,80,6.82999992370605,17.4400005340576,686
0,0,1,0,1,1,80,7.53999996185303,32,731
0,0,1,0,1,1,70.2300033569336,6.5,42.8400001525879,628
0,0,0,0,1,1,88.8899993896484,6.875,16,669
0,1,1,0,1,1,85,7.25,35.1049995422363,643
0,0,1,0,1,1,63.5499992370605,5.80000019073486,29.5499992370605,617
0,0,1,0,1,1,63.9099998474121,5.42999982833862,15.0200004577637,670
0,0,1,0,1,1,80.5299987792969,5.42999982833862,15.3000001907349,630
1,0,1,0,1,1,58.8199996948242,6.98999977111816,15,528
1,0,1,0,1,1,90,6.17999982833862,47.5200004577637,638
0,0,1,0,1,1,85.0800018310547,5.59000015258789,13.4425001144409,633
1,1,1,0,1,1,66.5199966430664,7.75,15.3000001907349,544
1,1,1,0,1,1,89.2099990844727,5.65000009536743,68.6900024414063,678
0,1,1,0,1,1,78.2600021362305,6.78999996185303,18,699
1,1,1,0,1,1,90.8499984741211,6.75,26.7999992370605,654
1,1,1,0,1,1,84.7200012207031,6.25,26.7700004577637,653
0,0,1,0,1,1,90,7.25,46.7999992370605,706
1,1,0,0,1,1,80,6.53999996185303,27.0400009155273,647
0,0,1,0,1,1,67.6399993896484,2,18.6000003814697,592
0,0,1,0,1,1,80,2,19.9200000762939,526
1,0,1,0,1,1,90,6.98999977111816,24.2999992370605,789
1,1,1,0,1,1,80,7.98999977111816,16,516
1,1,0,0,1,1,96.9300003051758,8,41,638
0,1,1,0,1,1,90,4.6399998664856,19.7999992370605,636
0,1,1,0,1,1,62.4500007629395,7,15.3000001907349,686
0,1,1,0,1,1,80,6.25,21.2000007629395,656
1,0,0,0,1,1,80,6.38000011444092,21.6000003814697,684
0,0,1,0,1,1,70,5.80000019073486,10.6400003433228,627
0,1,1,0,1,1,72.9700012207031,6.25500011444092,27,521
0,0,1,0,1,1,74.8600006103516,6.92999982833862,13.1000003814697,535
0,0,1,0,1,1,71.2900009155273,3.75,22.1000003814697,584
0,0,1,0,1,1,68.4599990844727,6.21000003814697,16.2250003814697,666
1,1,1,0,1,1,80,7.94000005722046,14.8000001907349,524
1,1,1,0,1,1,78.5699996948242,7.98999977111816,44,572
1,1,1,0,1,1,59.7000007629395,7.82000017166138,20,545
0,0,1,0,1,1,59.8400001525879,8.00500011444092,30.7000007629395,586
0,1,1,0,1,1,76.1900024414063,7.5,16,521
0,0,1,0,1,1,77.7399978637695,6.59999990463257,15.75,740
0,1,1,0,1,1,90,7.84999990463257,5.84999990463257,613
0,0,1,0,1,1,95,7.75,17.6700000762939,607
0,0,1,0,1,1,89.2600021362305,6.55000019073486,24.1000003814697,580
0,1,0,0,1,1,85,2,18.7000007629395,621
