"absent","aide","black","boy","freelunch","id","mathscore","readscore","regular","schid","schrural","schurban","small","tchexper","tchid","tchmasters","tchwhite","totalscore","white_asian"
14,0,0,1,0,15679,500,451,1,257905,0,1,0,8,25790506,0,1,951,1
3,0,0,1,0,15680,449,424,1,257905,0,1,0,5,25790504,0,1,873,1
6,0,0,1,1,15681,439,424,1,257905,0,1,0,8,25790506,0,1,863,1
9,1,0,0,0,15682,459,463,0,257905,0,1,0,11,25790507,0,1,922,1
11,0,0,0,0,15683,494,492,1,257905,0,1,0,5,25790504,0,1,986,1
10,1,0,0,0,15684,500,497,0,257905,0,1,0,11,25790507,0,1,997,1
9,0,0,1,1,15685,484,455,0,257905,0,1,1,13,25790503,0,1,939,1
2,0,0,1,0,15686,494,434,1,257899,1,0,0,13,25789901,1,1,928,1
14,0,0,1,0,15687,454,436,0,257905,0,1,1,13,25790503,0,1,890,1
11,0,0,0,0,15688,478,470,1,257899,1,0,0,13,25789901,1,1,948,1
19,0,0,0,0,15689,528,439,1,261927,1,0,0,13,26192702,1,1,967,1
24,0,0,0,0,15690,576,476,1,261927,1,0,0,13,26192702,1,1,1052,1
18,0,0,1,0,15691,478,416,1,221574,1,0,0,2,22157404,0,1,894,1
0,0,0,0,0,15692,478,393,0,221574,1,0,1,8,22157403,1,1,871,1
19,0,0,1,0,15693,520,410,1,216536,1,0,0,1,21653605,0,1,930,1
8,0,0,0,0,15695,418,395,0,112038,0,1,1,12,11203801,1,1,813,1
3,0,0,1,0,15697,473,422,1,130085,0,0,0,22,13008501,1,1,895,1
4,0,0,0,1,15699,449,428,0,130085,0,0,1,7,13008502,1,1,877,1
16,1,0,0,0,15701,478,456,0,128068,1,0,0,11,12806803,0,1,934,1
4,0,0,1,0,15702,459,410,0,130085,0,0,1,11,13008504,0,1,869,1
5,0,0,1,0,15703,528,450,0,130085,0,0,1,7,13008502,1,1,978,1
0,1,0,1,0,15704,494,425,0,128068,1,0,0,11,12806803,0,1,919,1
5,0,0,0,0,15705,454,433,1,130085,0,0,0,22,13008501,1,1,887,1
4,0,1,1,1,15706,626,518,0,205492,0,0,1,3,20549202,0,1,1144,0
15,0,1,1,0,15707,384,400,0,130085,0,0,1,11,13008504,0,1,784,0
11,0,0,1,1,15709,434,413,1,257905,0,1,0,8,25790506,0,1,847,1
19,1,0,0,0,15710,429,421,0,161183,1,0,0,10,16118304,1,1,850,1
10,0,0,1,1,15711,513,407,0,161176,1,0,1,20,16117601,0,1,920,1
2,0,0,1,1,15712,429,410,1,161183,1,0,0,8,16118305,0,1,839,1
9,0,0,1,0,15713,489,448,1,161183,1,0,0,8,16118305,0,1,937,1
11,0,0,1,1,15714,536,474,0,161183,1,0,1,16,16118306,0,1,1010,1
5,0,0,1,0,15715,513,470,1,161183,1,0,0,8,16118305,0,1,983,1
8,1,0,1,0,15716,484,451,0,161176,1,0,0,2,16117602,0,1,935,1
13,0,0,1,0,15717,484,418,1,161176,1,0,0,6,16117603,0,1,902,1
5,0,0,0,0,15718,506,527,1,161183,1,0,0,8,16118305,0,1,1033,1
3,0,0,1,0,15719,536,416,1,161176,1,0,0,6,16117603,0,1,952,1
8,1,0,1,1,15720,484,430,0,162184,1,0,0,5,16218402,1,1,914,1
3,0,0,1,0,15721,547,463,0,166203,0,1,1,1,16620304,0,1,1010,1
10,0,0,0,0,15722,602,503,0,166203,0,1,1,1,16620304,0,1,1105,1
3,0,1,1,0,15724,449,434,0,166203,0,1,1,11,16620301,0,1,883,0
30,0,0,0,0,15725,478,434,0,166203,0,1,1,11,16620301,0,1,912,1
21,0,1,1,0,15726,405,402,1,112038,0,1,0,6,11203802,1,1,807,0
8,1,0,1,1,15727,454,400,0,165199,0,1,0,12,16519903,1,1,854,1
7,0,1,1,1,15728,454,411,1,166203,0,1,0,13,16620302,1,1,865,0
8,0,0,0,0,15729,536,425,1,259915,1,0,0,5,25991503,1,1,961,1
6,0,0,1,0,15730,484,434,0,123056,1,0,1,6,12305602,1,1,918,1
2,1,0,1,1,15731,536,492,0,168214,1,0,0,6,16821402,1,1,1028,1
2,0,0,0,0,15732,489,428,0,208503,1,0,1,8,20850302,1,1,917,1
6,1,0,0,0,15733,489,428,0,208503,1,0,0,3,20850303,1,1,917,1
3,1,0,0,0,15734,459,410,0,168211,1,0,0,27,16821102,0,1,869,1
6,0,0,0,0,15736,520,451,0,259915,1,0,1,11,25991501,1,1,971,1
7,0,0,0,1,15737,506,434,1,168214,1,0,0,16,16821403,0,1,940,1
20,0,0,1,0,15738,429,413,1,259915,1,0,0,5,25991503,1,1,842,1
5,0,0,0,0,15740,536,463,0,168211,1,0,1,15,16821103,1,1,999,1
7,0,0,0,1,15742,506,439,1,162184,1,0,0,4,16218401,0,1,945,1
3,1,0,1,0,15743,489,425,0,168211,1,0,0,27,16821102,0,1,914,1
79,0,0,1,0,15744,444,428,0,259915,1,0,1,11,25991501,1,1,872,1
4,0,0,1,1,15747,626,478,0,161183,1,0,1,6,16118303,1,1,1104,1
15,1,0,0,0,15748,506,463,0,169229,0,0,0,12,16922907,1,1,969,1
11,1,0,1,0,15750,454,408,0,169219,0,0,0,18,16921903,0,1,862,1
3,1,0,0,0,15751,520,467,0,264945,0,0,0,3,26494502,0,1,987,1
1,0,0,0,0,15753,513,476,0,169229,0,0,1,16,16922906,0,0,989,1
5,0,0,1,0,15754,559,463,0,169229,0,0,1,15,16922901,1,1,1022,1
5,1,0,1,0,15755,528,447,0,264945,0,0,0,17,26494501,0,1,975,1
7,1,0,1,0,15756,468,437,0,169229,0,0,0,5,16922904,0,0,905,1
7,0,0,1,0,15757,468,455,1,169219,0,0,0,12,16921902,1,1,923,1
12,0,0,1,0,15758,444,431,1,189378,1,0,0,17,18937801,1,1,875,1
11,1,0,1,0,15760,528,442,0,264945,0,0,0,17,26494501,0,1,970,1
2,1,0,0,0,15761,484,460,0,169219,0,0,0,18,16921903,0,1,944,1
1,1,0,1,0,15763,576,497,0,201449,1,0,0,7,20144904,1,1,1073,1
8,0,1,1,0,15764,463,428,1,201449,1,0,0,6,20144903,1,1,891,0
18,0,0,0,0,15766,444,410,1,169219,0,0,0,12,16921902,1,1,854,1
36,0,0,1,0,15768,520,451,1,264945,0,0,0,3,26494503,0,1,971,1
7,0,0,0,0,15770,520,485,1,169229,0,0,0,13,16922903,1,1,1005,1
3,0,0,0,0,15771,478,427,1,169219,0,0,0,12,16921902,1,1,905,1
8,0,0,1,0,15772,429,398,1,209510,1,0,0,8,20951001,1,0,827,1
8,1,0,0,0,15773,494,467,0,264945,0,0,0,3,26494502,0,1,961,1
5,0,1,0,0,15776,468,410,1,169231,0,1,0,3,16923103,1,0,878,0
9,0,0,0,0,15777,520,458,0,264945,0,0,1,8,26494505,1,1,978,1
5,1,0,0,0,15778,547,460,0,264945,0,0,0,3,26494502,0,1,1007,1
2,0,0,0,1,15780,468,408,1,169231,0,1,0,3,16923103,1,0,876,1
3,0,0,1,0,15781,484,448,0,264945,0,0,1,8,26494505,1,1,932,1
14,1,0,0,0,15782,449,411,0,216536,1,0,0,13,21653602,1,1,860,1
6,0,0,0,0,15783,484,418,0,169280,0,0,1,12,16928001,1,1,902,1
8,0,0,0,0,15786,626,580,1,262937,0,0,0,15,26293702,1,1,1206,1
8,1,0,1,0,15787,528,456,0,201449,1,0,0,12,20144902,1,1,984,1
19,0,1,1,0,15788,449,413,0,169231,0,1,1,9,16923102,0,1,862,0
7,1,0,0,1,15789,468,407,0,169231,0,1,0,9,16923101,0,1,875,1
17,0,0,0,1,15790,454,418,1,209510,1,0,0,8,20951001,1,0,872,1
18,0,0,1,0,15791,547,492,0,173312,1,0,1,11,17331201,0,1,1039,1
11,1,1,1,0,15792,405,410,0,173312,1,0,0,13,17331203,0,1,815,0
2,1,0,0,0,15793,520,450,0,193422,1,0,0,9,19342201,0,1,970,1
19,0,0,0,0,15794,473,470,0,173312,1,0,1,11,17331201,0,1,943,1
6,0,0,0,0,15797,500,447,0,180344,0,1,1,13,18034404,1,1,947,1
12,1,0,1,1,15798,449,437,0,180344,0,1,0,0,18034402,0,1,886,1
5,0,0,0,0,15799,528,476,1,180344,0,1,0,5,18034401,0,1,1004,1
23,0,0,1,1,15801,494,460,1,203457,1,0,0,12,20345701,1,1,954,1
0,1,0,0,0,15802,547,497,0,234628,1,0,0,9,23462803,1,1,1044,1
19,0,0,0,1,15803,454,433,0,203457,1,0,1,15,20345703,0,1,887,1
28,1,0,1,1,15805,489,437,0,203452,1,0,0,5,20345204,0,1,926,1
4,1,0,0,0,15806,494,455,0,234628,1,0,0,20,23462802,1,1,949,1
9,0,0,0,0,15807,473,451,0,189378,1,0,1,2,18937802,0,1,924,1
20,0,0,0,0,15808,513,470,1,189382,0,0,0,15,18938202,0,1,983,1
2,0,0,0,1,15810,500,439,1,189396,1,0,0,4,18939602,0,1,939,1
4,0,0,0,1,15812,429,413,1,189396,1,0,0,4,18939602,0,1,842,1
1,0,0,1,0,15813,463,448,1,189382,0,0,0,15,18938202,0,1,911,1
12,0,0,1,0,15815,494,422,0,189396,1,0,1,5,18939601,1,1,916,1
4,0,0,1,0,15817,463,430,1,257899,1,0,0,13,25789901,1,1,893,1
8,1,0,1,0,15818,528,443,0,189382,0,0,0,14,18938203,1,1,971,1
3,0,0,0,0,15819,478,411,0,189378,1,0,1,12,18937804,0,1,889,1
5,0,0,0,1,15820,484,442,0,189378,1,0,1,12,18937804,0,1,926,1
35,1,0,0,0,15821,459,421,0,189396,1,0,0,12,18939603,0,1,880,1
4,1,0,1,1,15822,454,407,0,189396,1,0,0,12,18939603,0,1,861,1
17,1,0,1,1,15824,444,384,0,189396,1,0,0,12,18939603,0,1,828,1
23,0,0,0,0,15826,478,443,1,189382,0,0,0,15,18938202,0,1,921,1
13,0,0,1,1,15828,520,460,1,203457,1,0,0,12,20345701,1,1,980,1
2,0,0,1,0,15829,494,437,1,230612,1,0,0,6,23061203,1,1,931,1
10,0,0,1,1,15831,559,463,1,170295,1,0,0,19,17029501,0,1,1022,1
25,1,0,0,1,15832,423,428,0,170295,1,0,0,14,17029502,0,1,851,1
10,1,0,1,1,15833,399,390,0,221574,1,0,0,8,22157402,1,1,789,1
5,1,0,0,0,15834,459,439,0,201449,1,0,0,12,20144902,1,1,898,1
7,0,0,1,0,15835,513,463,0,201449,1,0,1,4,20144901,1,1,976,1
2,1,0,0,0,15837,459,413,0,162184,1,0,0,5,16218402,1,1,872,1
2,0,0,0,0,15838,513,554,0,203452,1,0,1,19,20345203,0,1,1067,1
6,1,0,1,1,15839,444,419,0,203452,1,0,0,5,20345204,0,1,863,1
15,0,0,1,0,15840,478,468,0,203457,1,0,1,15,20345703,0,1,946,1
6,0,0,1,1,15841,454,398,0,203452,1,0,1,19,20345201,0,1,852,1
18,0,0,0,0,15842,602,485,0,212522,0,1,1,17,21252204,1,1,1087,1
5,0,0,1,1,15843,439,393,1,128079,1,0,0,8,12807901,0,1,832,1
7,0,0,1,1,15844,454,431,1,128079,1,0,0,8,12807901,0,1,885,1
31,1,0,1,1,15845,459,416,0,205492,0,0,0,0,20549201,0,1,875,1
3,0,0,0,1,15846,576,497,1,191411,1,0,0,13,19141103,1,1,1073,1
5,1,0,0,0,15848,528,490,0,161183,1,0,0,10,16118304,1,1,1018,1
5,0,0,0,0,15851,513,436,1,205491,0,0,0,3,20549103,0,1,949,1
4,0,0,0,0,15852,454,430,1,161183,1,0,0,12,16118301,1,1,884,1
3,0,0,0,0,15853,489,419,1,234628,1,0,0,8,23462805,0,1,908,1
5,0,1,1,1,15856,473,434,0,205490,0,1,1,3,20549001,0,1,907,0
8,1,0,0,0,15857,468,440,0,212522,0,1,0,,21252201,0,0,908,1
6,0,0,1,0,15860,626,474,0,161183,1,0,1,6,16118303,1,1,1100,1
16,0,0,1,0,15861,473,434,0,130085,0,0,1,11,13008504,0,1,907,1
4,0,0,1,0,15862,489,458,0,205489,0,0,1,10,20548904,0,1,947,0
17,1,1,1,0,15863,454,434,0,205492,0,0,0,0,20549201,0,1,888,0
2,0,1,1,1,15864,418,391,1,205490,0,1,0,12,20549003,0,1,809,0
3,1,1,0,1,15865,478,408,0,205492,0,0,0,0,20549201,0,1,886,0
3,0,1,0,1,15866,405,380,1,205490,0,1,0,12,20549003,0,1,785,0
0,0,0,1,1,15867,399,390,0,130085,0,0,1,11,13008504,0,1,789,1
11,0,0,1,0,15868,494,442,1,205488,0,0,0,12,20548802,0,1,936,1
38,0,0,0,0,15870,463,416,0,128068,1,0,1,12,12806801,1,1,879,1
1,0,0,1,0,15871,536,468,1,205491,0,0,0,3,20549103,0,1,1004,1
12,0,0,0,0,15872,434,407,1,128068,1,0,0,1,12806802,0,1,841,1
15,0,0,1,0,15873,528,480,0,205491,0,0,1,0,20549101,0,1,1008,1
14,0,0,0,0,15874,576,455,0,212522,0,1,1,21,21252203,0,1,1031,1
8,0,1,1,1,15875,626,518,1,205492,0,0,0,24,20549203,1,1,1144,0
9,1,0,1,0,15876,468,450,0,203457,1,0,0,9,20345702,1,1,918,1
12,1,0,1,0,15877,468,450,0,203457,1,0,0,9,20345702,1,1,918,1
48,0,0,1,1,15878,506,414,1,205492,0,0,0,24,20549203,1,1,920,1
17,1,0,1,1,15879,500,430,0,212522,0,1,0,13,21252202,0,1,930,1
22,0,1,1,1,15880,444,433,1,244776,0,1,0,7,24477607,1,1,877,0
13,0,0,0,0,15882,484,445,0,130085,0,0,1,7,13008502,1,1,929,1
6,0,0,1,0,15883,468,419,1,208501,1,0,0,13,20850101,0,1,887,1
5,0,0,1,0,15884,484,419,1,208503,1,0,0,8,20850301,1,1,903,1
15,0,0,1,0,15885,473,424,1,208501,1,0,0,13,20850101,0,1,897,1
22,0,0,1,1,15886,444,407,0,208503,1,0,1,8,20850302,1,1,851,1
0,1,0,0,0,15887,506,451,0,230612,1,0,0,6,23061201,0,1,957,1
14,1,0,1,1,15889,439,427,0,208501,1,0,0,12,20850102,1,1,866,1
19,0,0,0,0,15892,444,410,1,208503,1,0,0,8,20850301,1,1,854,1
4,0,0,1,1,15893,489,447,0,208501,1,0,1,5,20850104,0,1,936,1
11,0,0,0,1,15894,489,428,0,208501,1,0,1,5,20850104,0,1,917,1
7,0,0,0,0,15895,434,380,1,221571,1,0,0,3,22157101,0,0,814,1
9,0,0,0,0,15896,484,434,0,208501,1,0,1,5,20850104,0,1,918,1
8,1,0,1,1,15898,484,514,0,209510,1,0,0,13,20951003,0,1,998,1
7,1,0,0,1,15901,489,425,0,212522,0,1,0,13,21252202,0,1,914,1
17,0,0,1,1,15902,547,495,1,215533,1,0,0,15,21553302,1,1,1042,1
8,1,0,0,0,15903,626,474,0,215533,1,0,0,3,21553301,0,1,1100,1
15,1,0,1,1,15905,576,470,0,215533,1,0,0,9,21553304,0,1,1046,1
7,1,0,0,1,15906,528,424,0,193422,1,0,0,9,19342201,0,1,952,1
3,1,1,0,1,15907,484,436,0,193422,1,0,0,9,19342201,0,1,920,0
17,0,0,1,1,15908,468,416,1,193422,1,0,0,11,19342203,0,1,884,1
4,0,0,0,0,15909,489,445,1,216536,1,0,0,2,21653601,0,1,934,1
5,0,0,1,1,15911,439,416,1,193422,1,0,0,11,19342203,0,1,855,1
4,0,1,1,1,15912,418,414,0,180344,0,1,1,1,18034405,0,1,832,0
17,0,0,0,0,15913,494,430,1,193423,1,0,0,13,19342304,1,1,924,1
10,0,0,1,0,15914,547,510,1,159171,1,0,0,16,15917105,1,1,1057,1
21,1,0,0,0,15916,506,451,0,180344,0,1,0,11,18034403,0,1,957,1
14,1,0,1,1,15917,520,414,0,215533,1,0,0,3,21553301,0,1,934,1
10,0,0,0,0,15918,513,453,0,180344,0,1,1,13,18034404,1,1,966,1
4,0,0,1,0,15919,500,500,1,159171,1,0,0,10,15917103,0,1,1000,1
2,1,1,0,1,15920,423,403,0,215533,1,0,0,3,21553301,0,1,826,0
1,0,1,0,0,15921,500,461,0,159171,1,0,1,6,15917104,0,1,961,0
5,0,0,0,0,15922,454,425,0,170295,1,0,1,1,17029504,0,1,879,1
21,0,0,0,0,15923,429,408,0,170295,1,0,1,1,17029504,0,1,837,1
5,0,0,0,1,15924,506,434,1,230612,1,0,0,6,23061203,1,1,940,1
3,1,0,1,0,15926,500,437,0,170295,1,0,0,14,17029502,0,1,937,1
3,0,1,0,1,15927,468,413,0,159171,1,0,1,8,15917102,1,1,881,0
1,0,0,1,1,15928,478,434,1,221574,1,0,0,2,22157404,0,1,912,1
14,0,1,1,1,15931,429,424,1,221571,1,0,0,13,22157103,1,1,853,0
3,0,0,0,0,15932,423,400,0,221571,1,0,1,21,22157104,0,1,823,1
6,0,0,0,0,15934,478,431,1,209510,1,0,0,8,20951001,1,0,909,1
16,0,1,1,1,15935,423,393,1,221571,1,0,0,13,22157103,1,1,816,0
13,1,0,1,0,15936,513,418,0,208503,1,0,0,3,20850303,1,1,931,1
16,1,0,0,0,15937,494,424,0,209510,1,0,0,3,20951002,0,1,918,1
3,0,0,1,1,15938,399,390,1,230612,1,0,0,6,23061203,1,1,789,1
5,1,0,0,1,15939,375,386,0,221574,1,0,0,8,22157402,1,1,761,1
10,1,0,1,0,15940,418,378,0,221571,1,0,0,7,22157105,0,1,796,1
7,0,0,0,0,15941,494,458,0,212522,0,1,1,21,21252203,0,1,952,1
8,1,0,1,1,15942,463,428,0,201449,1,0,0,12,20144902,1,1,891,1
17,1,0,1,0,15943,506,428,0,225585,1,0,0,13,22558504,1,1,934,1
4,0,0,1,1,15944,399,395,1,225585,1,0,0,13,22558503,0,0,794,1
0,0,0,0,1,15945,528,465,0,201449,1,0,1,7,20144906,0,1,993,1
25,0,0,1,0,15947,399,402,1,225585,1,0,0,13,22558503,0,0,801,1
30,0,0,0,0,15949,459,419,1,225585,1,0,0,13,22558501,1,1,878,1
23,0,0,0,0,15950,459,419,1,225585,1,0,0,13,22558503,0,0,878,1
28,0,0,1,1,15951,423,413,0,225585,1,0,1,15,22558502,0,1,836,1
1,0,0,1,0,15952,484,497,0,225585,1,0,1,15,22558502,0,1,981,1
16,0,0,1,0,15953,449,407,1,225585,1,0,0,13,22558501,1,1,856,1
17,0,0,1,1,15954,392,405,1,228606,1,0,0,13,22860602,0,1,797,1
5,0,0,1,1,15955,468,414,0,228606,1,0,1,12,22860603,0,1,882,1
10,1,0,1,1,15956,468,442,0,231616,1,0,0,12,23161601,0,1,910,1
2,1,0,0,0,15957,520,450,0,261927,1,0,0,11,26192701,1,1,970,1
10,0,0,0,1,15960,500,430,0,261927,1,0,1,3,26192703,0,1,930,1
16,0,0,1,0,15962,468,430,1,261927,1,0,0,13,26192702,1,1,898,1
11,1,0,0,1,15963,478,445,0,234628,1,0,0,9,23462803,1,1,923,1
2,0,0,1,1,15964,439,436,0,168211,1,0,1,8,16821104,0,1,875,1
3,0,0,0,0,15965,473,425,0,168211,1,0,1,8,16821104,0,1,898,1
1,0,1,0,0,15966,454,402,1,244799,0,0,0,6,24479904,0,1,856,0
1,1,1,1,0,15967,463,428,0,244727,0,0,0,12,24472703,0,0,891,0
14,0,0,1,1,15969,513,411,0,193422,1,0,1,8,19342202,0,1,924,1
11,0,0,0,0,15970,520,442,0,166203,0,1,1,11,16620301,0,1,962,1
8,0,0,0,0,15971,468,456,0,218562,0,1,1,11,21856203,0,1,924,1
4,0,0,0,1,15972,449,398,0,218562,0,1,1,11,21856203,0,1,847,1
3,0,0,1,0,15973,463,431,0,218562,0,1,1,11,21856203,0,1,894,1
7,0,0,1,1,15974,418,393,0,218562,0,1,1,11,21856203,0,1,811,1
3,0,1,1,1,15975,459,402,0,244764,0,1,1,13,24476402,1,0,861,0
13,0,0,0,1,15976,547,447,1,169219,0,0,0,12,16921902,1,1,994,1
7,0,0,0,0,15977,500,453,1,244818,0,1,0,9,24481804,0,0,953,1
10,1,1,0,1,15978,392,407,0,244723,0,1,0,17,24472301,1,1,799,0
9,0,1,0,1,15980,454,418,0,244796,0,1,1,21,24479603,0,0,872,0
12,1,0,0,0,15981,494,447,0,244745,0,0,0,15,24474504,1,0,941,1
7,0,1,0,1,15983,520,447,1,244776,0,1,0,9,24477604,0,0,967,0
13,1,1,1,1,15984,439,407,0,244708,0,1,0,2,24470805,0,1,846,0
7,0,1,1,1,15985,449,413,0,244776,0,1,1,2,24477605,0,1,862,0
10,0,1,0,1,15986,468,413,0,244764,0,1,1,13,24476402,1,0,881,0
2,1,1,0,1,15987,478,419,0,244728,0,1,0,6,24472802,0,0,897,0
12,1,1,0,1,15988,423,408,0,244723,0,1,0,17,24472301,1,1,831,0
14,1,1,0,1,15989,444,419,0,244697,0,1,0,22,24469704,1,1,863,0
8,0,1,1,1,15990,399,388,1,244727,0,0,0,4,24472702,0,1,787,0
4,0,1,0,0,15991,468,422,0,244839,0,0,1,11,24483905,0,0,890,0
12,1,0,0,0,15992,478,425,0,228606,1,0,0,8,22860601,1,1,903,1
1,1,1,0,1,15996,489,465,0,244806,0,1,0,20,24480602,0,0,954,0
3,0,0,0,1,15997,463,418,1,128079,1,0,0,8,12807901,0,1,881,1
10,1,1,0,1,15999,434,421,0,244697,0,1,0,5,24469703,1,1,855,0
5,0,1,1,1,16000,392,388,1,244708,0,1,0,3,24470804,0,0,780,0
4,0,1,1,0,16001,473,418,0,244801,0,0,1,20,24480104,1,1,891,0
0,1,1,0,1,16002,463,418,0,244728,0,1,0,6,24472802,0,0,881,0
13,0,1,0,0,16003,528,451,1,244776,0,1,0,9,24477604,0,0,979,0
6,0,1,0,1,16004,494,434,1,244776,0,1,0,9,24477604,0,0,928,0
7,1,1,1,1,16007,459,398,0,244697,0,1,0,5,24469703,1,1,857,0
14,0,0,1,0,16008,473,433,1,244818,0,1,0,10,24481801,0,0,906,1
1,0,1,1,1,16009,468,437,1,244708,0,1,0,2,24470803,0,1,905,0
28,0,1,0,1,16011,459,410,0,244697,0,1,1,1,24469702,0,1,869,0
25,1,1,0,1,16012,423,418,0,244755,0,1,0,16,24475506,0,0,841,0
2,0,1,0,1,16014,559,463,0,244839,0,0,1,0,24483904,0,1,1022,0
8,1,1,1,1,16016,478,421,0,244697,0,1,0,22,24469704,1,1,899,0
1,0,1,0,1,16017,429,413,0,244831,0,0,1,12,24483101,0,0,842,0
8,0,1,1,1,16020,449,413,1,244723,0,1,0,8,24472305,1,1,862,0
20,1,1,1,1,16021,434,434,0,244755,0,1,0,16,24475506,0,0,868,0
5,0,0,0,0,16025,449,422,1,252885,1,0,0,10,25288502,1,1,871,1
12,0,0,0,0,16026,506,507,1,252885,1,0,0,5,25288503,0,1,1013,1
,1,0,0,0,16028,494,436,0,259915,1,0,0,15,25991502,0,1,930,1
8,0,0,1,0,16030,473,439,1,259915,1,0,0,5,25991503,1,1,912,1
1,1,0,0,0,16031,506,418,0,252885,1,0,0,9,25288504,0,1,924,1
15,1,0,1,0,16032,506,448,0,252885,1,0,0,9,25288504,0,1,954,1
9,0,0,1,0,16033,626,490,0,165199,0,1,1,12,16519901,1,1,1116,1
6,1,0,1,0,16036,500,461,0,257905,0,1,0,11,25790507,0,1,961,1
8,1,0,0,1,16037,463,402,0,257899,1,0,0,12,25789905,1,1,865,1
14,0,0,1,0,16038,520,480,1,257905,0,1,0,5,25790504,0,1,1000,1
7,0,0,0,1,16039,536,463,0,257899,1,0,1,13,25789902,1,1,999,1
3,0,0,1,0,16040,459,405,0,257899,1,0,1,13,25789902,1,1,864,1
1,0,0,0,1,16041,506,448,0,257905,0,1,1,7,25790501,1,1,954,1
19,1,0,1,0,16042,468,458,0,257899,1,0,0,12,25789905,1,1,926,1
13,1,0,1,0,16044,463,447,0,257905,0,1,0,11,25790507,0,1,910,1
20,1,0,0,0,16046,500,470,0,257905,0,1,0,14,25790505,0,1,970,1
14,0,0,1,1,16047,484,421,0,257905,0,1,1,7,25790501,1,1,905,1
6,0,0,1,0,16048,463,442,1,257905,0,1,0,8,25790506,0,1,905,1
17,0,0,1,0,16049,473,433,0,257899,1,0,1,8,25789903,0,1,906,1
15,1,0,0,1,16050,463,472,0,257905,0,1,0,11,25790507,0,1,935,1
16,1,0,1,0,16051,444,425,0,253888,1,0,0,13,25388801,0,1,869,1
11,0,0,1,1,16053,444,430,0,257905,0,1,1,7,25790501,1,1,874,1
19,0,0,1,0,16054,454,427,1,257905,0,1,0,5,25790504,0,1,881,1
9,1,0,1,1,16056,528,433,0,259915,1,0,0,15,25991502,0,1,961,1
38,1,0,0,1,16057,478,437,0,193422,1,0,0,9,19342201,0,1,915,1
29,0,0,1,0,16059,444,410,0,221574,1,0,1,1,22157401,0,1,854,1
13,0,0,1,1,16060,484,424,0,216536,1,0,1,22,21653604,0,1,908,1
2,1,0,1,0,16061,520,433,0,252885,1,0,0,9,25288504,0,1,953,1
5,0,0,0,0,16062,513,445,1,161183,1,0,0,8,16118305,0,1,958,1
15,1,0,1,0,16063,484,425,0,212522,0,1,0,13,21252202,0,1,909,1
13,0,0,1,0,16064,478,476,1,234628,1,0,0,8,23462805,0,1,954,1
0,0,1,0,1,16065,418,391,0,112038,0,1,1,12,11203801,1,1,809,0
24,1,1,0,1,16066,423,414,0,166203,0,1,0,5,16620303,0,1,837,0
1,0,1,1,1,16067,434,390,1,112038,0,1,0,6,11203802,1,1,824,0
11,1,0,1,0,16068,513,428,0,128076,0,0,0,7,12807603,0,1,941,1
14,1,0,1,0,16069,463,395,0,130085,0,0,0,8,13008503,1,1,858,1
4,0,0,0,0,16070,536,451,0,128068,1,0,1,12,12806801,1,1,987,1
11,1,0,1,1,16071,449,434,0,128068,1,0,0,11,12806803,0,1,883,1
3,1,0,0,0,16072,454,416,0,128076,0,0,0,7,12807603,0,1,870,1
8,0,0,1,0,16074,489,450,0,128076,0,0,1,0,12807601,0,1,939,1
7,1,0,0,0,16075,520,437,0,169229,0,0,0,12,16922907,1,1,957,1
0,1,0,0,1,16076,513,448,0,159171,1,0,0,10,15917101,0,1,961,1
9,0,0,1,1,16078,576,492,1,159171,1,0,0,16,15917105,1,1,1068,1
15,1,0,1,1,16079,484,437,0,161183,1,0,0,10,16118302,1,1,921,1
0,0,0,1,0,16080,520,472,0,161183,1,0,1,16,16118306,0,1,992,1
25,1,0,1,0,16081,423,393,0,161176,1,0,0,2,16117602,0,1,816,1
28,0,0,1,0,16082,454,416,0,161176,1,0,1,20,16117601,0,1,870,1
18,1,0,0,1,16084,449,388,0,162184,1,0,0,5,16218402,1,1,837,1
0,0,0,1,1,16085,484,414,1,112038,0,1,0,6,11203802,1,1,898,1
2,1,0,0,0,16087,449,421,0,164198,1,0,0,13,16419801,1,1,870,1
0,0,0,0,0,16089,473,403,0,164198,1,0,1,12,16419802,1,1,876,1
8,0,0,1,0,16090,559,450,0,165199,0,1,1,12,16519901,1,1,1009,1
11,1,0,0,0,16091,478,430,0,164198,1,0,0,13,16419801,1,1,908,1
0,0,0,1,1,16092,429,400,1,166203,0,1,0,13,16620302,1,1,829,1
17,1,0,0,1,16093,444,410,0,168211,1,0,0,14,16821105,0,1,854,1
10,0,0,0,0,16094,459,421,1,168214,1,0,0,16,16821403,0,1,880,1
9,0,0,0,0,16096,484,422,0,123056,1,0,1,6,12305602,1,1,906,1
24,0,0,0,0,16097,429,393,0,168211,1,0,1,8,16821104,0,1,822,1
64,1,0,0,1,16099,459,403,0,168211,1,0,0,14,16821105,0,1,862,1
7,0,0,1,0,16100,547,487,0,168214,1,0,1,6,16821401,0,1,1034,1
3,1,0,0,0,16102,520,468,0,168214,1,0,0,6,16821402,1,1,988,1
2,0,0,0,0,16104,473,433,0,168211,1,0,1,15,16821103,1,1,906,1
7,0,0,0,0,16105,494,425,1,123056,1,0,0,16,12305603,0,1,919,1
28,0,0,1,1,16106,473,430,0,234628,1,0,1,9,23462801,0,1,903,1
